Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [1698] _GLOBAL__sub_I_main (mainfile.cpp) [79] ACE_Guard<ACE_Thread_Mutex>::~ACE_Guard() [1663] std::_Deque_base<Document*, std::allocator<Document*> >::_M_deallocate_node(Document**)
 [1699] __static_initialization_and_destruction_0(int, int) (CrawlerEntity.cpp) [51] DBManager::readDB(int, std::string, timeval*) [1677] std::_Deque_base<Document*, std::allocator<Document*> >::_M_get_Tp_allocator()
 [1700] __static_initialization_and_destruction_0(int, int) (DBManager.cpp) [1450] DBManager::writeDB(int, std::string, timeval*) [1787] std::_Deque_base<Document*, std::allocator<Document*> >::_Deque_base(std::allocator<Document*> const&, unsigned long)
 [1701] __static_initialization_and_destruction_0(int, int) (HtmlParser.cpp) [1523] DBManager::deleteDB(int, std::string) [1788] std::_Deque_base<Document*, std::allocator<Document*> >::_Deque_base()
 [1702] __static_initialization_and_destruction_0(int, int) (URLQueue.cpp) [1744] DBManager::DBManager() [1789] std::_Deque_base<Document*, std::allocator<Document*> >::~_Deque_base()
 [1703] __static_initialization_and_destruction_0(int, int) (URLTest.cpp) [1745] URLFilter::URLFilter() [1790] std::_Deque_iterator<Document*, Document*&, Document**> std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Deque_iterator<Document*, Document* const&, Document* const*>, std::_Deque_iterator<Document*, Document*&, Document**> >(std::_Deque_iterator<Document*, Document* const&, Document* const*>, std::_Deque_iterator<Document*, Document* const&, Document* const*>, std::_Deque_iterator<Document*, Document*&, Document**>)
 [1704] __static_initialization_and_destruction_0(int, int) (mainfile.cpp) [84] URL_Queue::insert_queue(std::string, int) [1678] unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*)
   [5] HtmlParser::getBaseTag(Document*) [92] URL_Queue::isEmpty() [1390] std::char_traits<char>::compare(char const*, char const*, unsigned long)
  [33] HtmlParser::insertQueue(std::string) [53] URL_Queue::isExist(std::string) [1595] void std::_Destroy_aux<false>::__destroy<urlstring*>(urlstring*, urlstring*)
 [1705] HtmlParser::start()   [91] URL_Queue::pop_queue() [1791] void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*)
   [4] HtmlParser::ParseText() [1746] URL_Queue::URL_Queue() [1596] std::_Vector_base<urlstring, std::allocator<urlstring> >::_M_allocate(unsigned long)
 [1428] HtmlParser::modifyurl(std::string&) [1362] __gnu_cxx::new_allocator<tree_node_<htmlcxx::HTML::Node> >::deallocate(tree_node_<htmlcxx::HTML::Node>*, unsigned long) [1792] std::_Vector_base<urlstring, std::allocator<urlstring> >::_Vector_impl::_Vector_impl(std::allocator<urlstring> const&)
 [1578] HtmlParser::writeFile(Document*) [1361] __gnu_cxx::new_allocator<tree_node_<htmlcxx::HTML::Node> >::allocate(unsigned long, void const*) [1793] std::_Vector_base<urlstring, std::allocator<urlstring> >::_Vector_impl::_Vector_impl()
 [110] HtmlParser::HtmlParser() [1666] __gnu_cxx::new_allocator<tree_node_<htmlcxx::HTML::Node> >::new_allocator() [1794] std::_Vector_base<urlstring, std::allocator<urlstring> >::_Vector_impl::~_Vector_impl()
 [1418] MessageBus::getInstance() [1603] __gnu_cxx::new_allocator<urlstring>::deallocate(urlstring*, unsigned long) [1597] std::_Vector_base<urlstring, std::allocator<urlstring> >::_M_deallocate(urlstring*, unsigned long)
 [100] MessageBus::add(int, MessageComponent*) [1486] __gnu_cxx::new_allocator<urlstring>::destroy(urlstring*) [1795] std::_Vector_base<urlstring, std::allocator<urlstring> >::_M_create_storage(unsigned long)
  [44] MessageBus::call(int, std::string, void*, void*, void*, void*, void*, void*, void**) [1600] __gnu_cxx::new_allocator<urlstring>::allocate(unsigned long, void const*) [1584] std::_Vector_base<urlstring, std::allocator<urlstring> >::_M_get_Tp_allocator()
 [1706] MessageBus::MessageBus() [1453] __gnu_cxx::new_allocator<urlstring>::construct(urlstring*, urlstring const&) [1796] std::_Vector_base<urlstring, std::allocator<urlstring> >::_Vector_base(unsigned long, std::allocator<urlstring> const&)
 [1653] ACE_Cleanup::ACE_Cleanup() [1747] __gnu_cxx::new_allocator<urlstring>::new_allocator() [1797] std::_Vector_base<urlstring, std::allocator<urlstring> >::_Vector_base()
 [1519] ACE_Dynamic::is_dynamic() [1748] __gnu_cxx::new_allocator<urlstring>::new_allocator(__gnu_cxx::new_allocator<urlstring> const&) [1798] std::_Vector_base<urlstring, std::allocator<urlstring> >::~_Vector_base()
 [1487] ACE_Dynamic::set()  [1749] __gnu_cxx::new_allocator<urlstring>::~new_allocator() [1799] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long)
 [1525] ACE_Dynamic::reset() [1656] __gnu_cxx::new_allocator<Document*>::deallocate(Document**, unsigned long) [1800] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&)
 [1546] ACE_IPC_SAP::~ACE_IPC_SAP() [1568] __gnu_cxx::new_allocator<Document*>::destroy(Document**) [1801] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long)
 [1534] ACE_Reactor::remove_handler(ACE_Event_Handler*, unsigned long) [1644] __gnu_cxx::new_allocator<Document*>::allocate(unsigned long, void const*) [1650] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator()
 [1707] ACE_Reactor::remove_handler(int, unsigned long) [1559] __gnu_cxx::new_allocator<Document*>::construct(Document**, Document* const&) [1802] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&)
 [1708] ACE_Reactor::reactor_event_loop_done() [1750] __gnu_cxx::new_allocator<Document*>::new_allocator(__gnu_cxx::new_allocator<Document*> const&) [1363] std::_List_iterator<std::string>::_List_iterator(std::__detail::_List_node_base*)
 [1526] ACE_SOCK_IO::ACE_SOCK_IO() [1751] __gnu_cxx::new_allocator<Document*>::new_allocator() [50] std::_List_iterator<std::string>::operator++()
 [1545] ACE_SOCK_IO::~ACE_SOCK_IO() [1752] __gnu_cxx::new_allocator<Document*>::~new_allocator() [1518] std::priority_queue<urlstring, std::vector<urlstring, std::allocator<urlstring> >, cmp>::pop()
 [1480] ACE_Condition<ACE_Null_Mutex>::ACE_Condition(ACE_Null_Mutex const&, ACE_Condition_Attributes const&, char const*, void*) [1753] __gnu_cxx::new_allocator<Document**>::deallocate(Document***, unsigned long) [1454] std::priority_queue<urlstring, std::vector<urlstring, std::allocator<urlstring> >, cmp>::push(urlstring const&)
 [1481] ACE_Condition<ACE_Null_Mutex>::~ACE_Condition() [1667] __gnu_cxx::new_allocator<Document**>::allocate(unsigned long, void const*) [1803] std::priority_queue<urlstring, std::vector<urlstring, std::allocator<urlstring> >, cmp>::priority_queue(cmp const&, std::vector<urlstring, std::allocator<urlstring> > const&)
 [1527] ACE_Connector<Net_Svc_Handler, ACE_SOCK_Connector>::make_svc_handler(Net_Svc_Handler*&) [1657] __gnu_cxx::new_allocator<Document**>::new_allocator() [1804] std::_Deque_iterator<Document*, Document* const&, Document* const*>::_S_buffer_size()
 [1542] ACE_Connector<Net_Svc_Handler, ACE_SOCK_Connector>::connect_svc_handler(Net_Svc_Handler*&, ACE_INET_Addr const&, ACE_Time_Value*, ACE_INET_Addr const&, int, int, int) [1658] __gnu_cxx::new_allocator<Document**>::~new_allocator() [1679] std::_Deque_iterator<Document*, Document* const&, Document* const*>::_Deque_iterator(std::_Deque_iterator<Document*, Document*&, Document**> const&)
 [1488] ACE_Connector<Net_Svc_Handler, ACE_SOCK_Connector>::activate_svc_handler(Net_Svc_Handler*) [1604] __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&) [1621] std::_Deque_iterator<Document*, Document*&, Document**>::_M_set_node(Document***)
 [1520] ACE_Connector<Net_Svc_Handler, ACE_SOCK_Connector>::connect(Net_Svc_Handler*&, ACE_INET_Addr const&, ACE_Synch_Options const&, ACE_INET_Addr const&, int, int, int) [1605] __gnu_cxx::new_allocator<std::string>::new_allocator() [1620] std::_Deque_iterator<Document*, Document*&, Document**>::_S_buffer_size()
 [1709] ACE_Connector<Net_Svc_Handler, ACE_SOCK_Connector>::reactor(ACE_Reactor*) [1606] __gnu_cxx::new_allocator<std::string>::~new_allocator() [1651] std::_Deque_iterator<Document*, Document*&, Document**>::_Deque_iterator()
 [1543] ACE_Connector<Net_Svc_Handler, ACE_SOCK_Connector>::connect_i(Net_Svc_Handler*&, Net_Svc_Handler**, ACE_INET_Addr const&, ACE_Synch_Options const&, ACE_INET_Addr const&, int, int, int) [1607] __gnu_cxx::new_allocator<std::_List_node<std::string> >::allocate(unsigned long, void const*) [1565] std::_Deque_iterator<Document*, Document*&, Document**>::_Deque_iterator(std::_Deque_iterator<Document*, Document*&, Document**> const&)
 [1710] ACE_Connector<Net_Svc_Handler, ACE_SOCK_Connector>::ACE_Connector(ACE_Reactor*, int) [1754] __gnu_cxx::new_allocator<std::_List_node<std::string> >::new_allocator() [1372] std::_Rb_tree_iterator<std::pair<int const, MessageComponent*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<int const, MessageComponent*> >*)
 [1711] ACE_Free_List<ACE_Cached_Mem_Pool_Node<Document> >::ACE_Free_List() [1381] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::deallocate(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, unsigned long) [1805] urlstring* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<urlstring const*, std::vector<urlstring, std::allocator<urlstring> > >, urlstring*>(__gnu_cxx::__normal_iterator<urlstring const*, std::vector<urlstring, std::allocator<urlstring> > >, __gnu_cxx::__normal_iterator<urlstring const*, std::vector<urlstring, std::allocator<urlstring> > >, urlstring*)
 [1712] ACE_Singleton<TimeoutControl, ACE_Null_Mutex>::ACE_Singleton() [1357] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > const&) [1589] urlstring* std::__uninitialized_copy<false>::__uninit_copy<urlstring*, urlstring*>(urlstring*, urlstring*, urlstring*)
 [1713] ACE_Singleton<DBManager, ACE_Null_Mutex>::ACE_Singleton() [74] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::~new_allocator() [1680] unsigned long* std::__uninitialized_copy<true>::__uninit_copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [1714] ACE_Singleton<URL_Queue, ACE_Null_Mutex>::ACE_Singleton() [1626] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, MessageComponent*> > >::allocate(unsigned long, void const*) [1806] std::_Deque_iterator<Document*, Document*&, Document**> std::__uninitialized_copy<true>::__uninit_copy<std::_Deque_iterator<Document*, Document* const&, Document* const*>, std::_Deque_iterator<Document*, Document*&, Document**> >(std::_Deque_iterator<Document*, Document* const&, Document* const*>, std::_Deque_iterator<Document*, Document* const&, Document* const*>, std::_Deque_iterator<Document*, Document*&, Document**>)
